time,personID,problemID,1st,1st_reason,2nd,2nd_reason,3rd,3rd_reason,others,understanding,free
12/10/2022 12:59:15,1,25,15,見つけた未訪問の頂点をキューに入れることで，BFSの順序で頂点を探索できるという考え方を表しているため．,11,訪問済みの頂点をキューから取り出すことでBFS順で探索を行えることを表している行であるため重要と考えて選択した．1番目の方がこの考え方をより端的に表していると考えて，2番目に選択した．,13,未訪問の頂点であるかどうかを確認する操作であり，ミスが起こりやすい部分だと考えて選択した．アルゴリズムの根幹となる部分ではないと考え3番目とした．,,とても理解できた。,
12/31/2022 0:55:15,10,25,11,bfsにおいて、queueのデータ構造を使うことが重要であるため。,13,1番のデータ構造を用いた上で、訪問したノードは訪ねないようにすることが重要であるため。,6,1番や2番より基本的だが、start地点のdistの値を0で初期化することを忘れないことが重要であるため。,,まあ理解できた。,
1/3/2023 7:51:49,11,25,11,入った方早い順序から出していくのがbfsの大事なところだと考えました．,13,まだ見ていないところに絞って探索しないと時間が無限にかかってしまいます．本質からちょっとだけ離れている気がするので2番目にしました．,14,次に見るノードは今見ているノードよりも距離を1増やしてい口方針が大事だとおもいます．距離は1じゃなくなったりするので，3番目にしました．,,とても理解できた。,
12/16/2022 23:38:34,2,25,11,BFSは距離を近い順に確定させていくが、queueの先頭の要素がいまのところ一番近い頂点なので、その知見がふくまれたこの行が最重要。,14,まだ訪れていない頂点があったら、距離を確定させる操作がいるので、距離の確定をさせるこの行は重要。,23,隣接リストで表現しないと計算量が増えてしまうので、アルゴリズムの根幹ではないがこれはこれで重要だと考える。,,とても理解できた。,
12/16/2022 8:47:18,3,25,26,この問題のコアは幅優先探索を使えば解ける、ということなので。,14,幅優先探索で重要なのはここの配るDP遷移式で状態をまとめて探索できることだから。,10,Queを用いるDPや全探索すべてに言えることだが、探索順序をQueを用いれば効率的に決定できるのは重要である。,,とても理解できた。,
12/21/2022 22:36:59,4,25,11,幅優先探索はノードをキューとして管理することが重要で、この行はそれを表しているから。,15,キューにどのように値を追加しているのかを表す行だから。ただ次のノードを入れるというだけなので2番にした。,14,答えを表すリストを更新している部分だから。ただ探索の本質にはあまり関係ない。,,とても理解できた。,
12/28/2022 21:45:56,5,25,15,BFSの本質的な部分であると同時に、この部分をappendleftにするとDFSという別のアルゴリズムになってしまうため、絶対に間違えてはいけない重要な部分だと考えた。,11,15行目をappendleftにしていても、11行目がpopだとDFSになる。appendのほうが本質的に感じたが、15行目と同様にこの部分も非常に大切だと考えた。,13,BFSの更新処理について、実際にdist配列を変更する部分であり、BFS/DFS共通の部分なので上2つより優先度は下がるが重要だと考えた。,6: 初期化しないとBFSを開始できないから,まあ理解できた。,
12/17/2022 23:26:23,6,25,11,幅優先探索の、訪問済みかつ未処理の頂点の中で最も昔に訪問した頂点を処理するという特徴が示されている。,15,Deque を Queue として使う以上入れ方にも選択肢があるが、後ろから入れるということが示されている。Deque を使わなければさして気にするところでもないので 2 番。,13,"この条件分岐は忘れがちだが忘れると痛い目を見る。1, 2 番に比べると細かい注意点に当たる。",,とても理解できた。,
12/15/2022 18:00:18,7,25,26,問題で問われている最短距離を求めるためには幅優先探索を行えばよいということがこの行から分かるから．,7,"queueのデータ構造を用いることは幅優先探索を行うために重要であることだと思うから．
1番でない理由としては，この部分は幅優先探索のアルゴリズムの一部であり，問題を解くことには直結していないから．",11,"次に見る頂点候補(queue)のうち，古いものから順に取り出していくことで幅優先探索を実現できるということが分かるから．
3番である理由としては，古いもの順に取り出すということはqueueの基本的な使い方と合致しており，2番目があれば分かる操作であるから．",,まあ理解できた。,
12/19/2022 17:58:45,8,25,15,発見したノードをキューに入れていくというのはBFSの1番の特徴だから。,13,まだ見ていないところについて見るという記述で、これもbfsにおいては大切だと思った。1番の方が本質的だと思ったので、こちらは2番にした。,5,距離を最初に-1で初期化しておくことで、たどり着けないところは-1で出力せよ、という問題の指示に答えられるようにしているから。bfsのアルゴリズムに本質的に関わることではないので3番にした。,,まあ理解できた。,
12/21/2022 3:18:19,9,25,14,今見ている頂点から直接たどり着ける頂点に対して最短距離の更新を行っている行であるから。最短距離の更新を直接行っている行であるため、ここが一番大事と考えている。,13,一度見た頂点を二度と見ないような処理をしている行であるから。最短距離の更新を本質的に行う行ではないため1番大事というわけではないが、これがないと無限ループが起こってしまうため、2番目に大事と考えている。,8,最初に訪れる頂点をキューに入れる行であるから。少しの実装上の注意点なので1番や2番というわけではないものの、これがないと全く探索が行われないので、3番目に重要だと考えた。,,とても理解できた。,
