time,personID,problemID,1st,1st_reason,2nd,2nd_reason,3rd,3rd_reason,others,understanding,free
12/10/2022 12:48:46,1,29,7,本問題ではDPテーブルを作成する際に価値を軸に作成する工夫が必要であり，この問題を解く上でそこが最も重要だと考えるため．,13,DPの更新式が書かれているため選択した．本問題ではDPテーブルの構築の部分の方が発想としてより工夫が必要だと考え，こちらは2番目とした．,16,"本問題ではdpテーブルを利用し,値が特定の条件を満たすようなインデックスを返すという若干の工夫が必要であるため選択した．DPテーブルの構築，更新ほど重要ではないと考え，3番目とした．",,とても理解できた。,
12/31/2022 2:07:54,10,29,13,動的計画法において、dpテーブルの値の更新が最も重要だと思ったため。,7,1番の値の更新ができるように、dpテーブルを初期化することが重要だと思ったため。,9,1番2番に加え、最初の状態を0で初期化しておくことが重要だと思ったため。,,まあ理解できた。,
1/3/2023 8:34:43,11,29,13,DP問題で遷移式がかければほぼ解けたような感覚があるので大事だと思います．,12,価値の合計値が10000を超えないことを利用して問題を解いているため．DPテーブルを埋めるの方が重要だと感じたので2番目にしました．,7,できるだけ小さい方が嬉しいパラメータの重さをINFで初期化していることが大事だと感じた．あくまで前処理の域を出ないと思うので3番目にしました．,,とても理解できた。,
12/16/2022 23:09:41,2,29,13,動的計画法の漸化式部分であり、この式が建てられれば解けたも同然なので、一番重要。,16,DP[i][j]はi番目までの品物を見たときに、価値jを達成するために必要な重みのminなので、dp[N][i]がW以下の最大のiが答えなので、その答えを求めている部分は重要。さすがに漸化式のほうが重要なので2番目。,9,漸化式にしたがって配列を埋めていくが、適切な初期化をしておかないと面倒なことになるので、若干薄い部分ではあるが、3番目に重要だと考えた。,,とても理解できた。,
12/17/2022 23:28:48,3,29,13,このナップサック問題の肝はDPで解けることに気付くことで、その遷移式がここだから。,7,10001をハードコーディングしちゃっているが、普通のナップサックと違い、価値を横軸に取ったほうが計算量が少なくなることが重要だから。,16,求めたいのは価値なので、軸の方で適切なものを探索しているのはこの問題において重要かもしれない。,,とても理解できた。,
12/21/2022 23:20:09,4,29,13,DPテーブルを更新するというのがこの問題を解く本質となるから。,7,DPテーブルをどのような構造にするのかを決める部分だから。ただ構造を決めているだけ。,9,DPテーブルの自明な部分を埋めているため。自明な部分なので、処理が単純だから。,,まあ理解できた。,
12/28/2022 22:29:52,5,29,7,制約により、実際のvの上限が10000を超えないことがこの問題の最大のポイントであると感じた。したがって、この部分がコードに現れている7行目がもっとも大切だと考えた。食わてinfで初期化していることもわかり、とても多くの情報量を得られる行だと思う。,13,"DPテーブルのi,jの意味が7行目だけでは掴みづらいときに、漸化式を見て何が起こっているのか知ることができるので重要だと考えた。ただし、漸化式の理解の前にvがたかだか1万であることを把握しておく必要があると考えたので2番目に重要だとした。",15,条件を満たす最大のvを出力するため、reversed関数を使用しており、シンプルな実装の鍵になっているため重要だと考えた。ただし問題を解く部分に関連しないため3番目においた。,,とても理解できた。,
12/18/2022 0:25:08,6,29,13,ナップサック DP の遷移式であり、解法そのものと言ってもよい。,9,ナップサック DP の境界条件であり、遷移式ほど広範囲には影響しないものの必要な部分である。,16,作成した DP テーブルから答えをどのように判断するかを示している。今回の場合は比較的自明度が高い。,,とても理解できた。,
12/15/2022 18:42:29,7,29,13,DPでこの行の条件式で値の更新を行っていくことで，最終的に問題で問われている回答を導き出すことが可能だから．,7,"必要なdpテーブルが，何番目の要素で幾つの価値までというdpテーブルであり，その宣言がこの行に書かれているから．特に，価値の総和の最大値が問題文より10000であることを踏まえてdpテーブルの大きさを定義している点が重要であると考えたから．
1番でない理由は，7行目の宣言だけでは，dpテーブルの要素が何を示しているのか分からず，13行目の式を直接見た方がわかりやすいから．",16,"最終的に求めたい答えがどのように得られるのかがこの条件文から分かるから．
三番目である理由は，dpテーブルの定義・更新の方法が分かれば答えの取得方法も分かるから．",,まあ理解できた。,
12/19/2022 18:39:21,8,29,13,動的計画法において、テーブルを埋めていく計算は最も重要なところだから。,7,dpテーブルを大きな値で初期化しておくというのは、この問題を解く上で注意しなければならない点だから。テーブルを埋める方が本質的だと思ったのでこちらは2番にした。,16,この問題は必ずしも右下に答えがあるわけではない、というのは注意点で、その答えの探し方をしめしているところだから。テーブルを埋められて初めてここに辿り着くので、3番とした。,,まあ理解できた。,
12/21/2022 3:45:34,9,29,13,DP遷移を表す行であるから。ここが全ての計算の核心の部分であるため、ここが最も大事と考えている。,9,DPの初期値を表す行であるから。初期値は遷移に比べると核心の部分ではないが、ここが間違っていると正しく動作しないため、ここは2番目に重要と考えている。,17,答えがDPテーブルのどこに現れるかを表す行であるから。直接計算に関わる箇所ではないため、1番目や2番目ではないと考えている。,,とても理解できた。,
