time,personID,problemID,1st,1st_reason,2nd,2nd_reason,3rd,3rd_reason,others,understanding,free
12/10/2022 13:04:29,1,24,24,入次数が0になった頂点を先入先出のキューに入れることによって，トポロジカル順に頂点を取り出すことができるという考えを表しているため，最も重要だと考えた．,22,入次数が0の頂点を起点に考えることでトポロジカル順序にソートできるという考え方を表していると考えたため選択した．1の方がより考え方を端的に表していると考え2番目とした．,14,入次数が0の頂点を起点に考えることでトポロジカル順序にソートできるという考え方を表していると考えたため．2と同様の理由であり同等の重要度だと考え，便宜上3番目とした．,,とても理解できた。,
12/31/2022 0:44:38,10,24,21,まず入次数0につながるノードの入次数を1減らすことが重要であるから。,23,1番で入次数を1減らした後、0になったものをsortedに追加することが重要であるから。,24,1番で入次数を1減らした後、2番と同じように0になったものをqueueに追加することが重要であるから。,,とても理解できた。,
1/3/2023 7:47:35,11,24,14,トポロジカルソートにおいて，入字数が0のものから処理していくことが大事であると感じたから．,21,ノードを見ていくごとに，入次数は減少させる必要があり，その操作を表しているから．1番目の0のものを見ていくという強い意思があっての入次数管理なので2番目にしました．,8,あらかじめ入次数を数えておくことは大事です．前処理のような雰囲気を感じたので3番目にしました．,,とても理解できた。,
12/16/2022 23:18:07,2,24,22,入次数が0である頂点を現在1番前の頂点としてsort済みの配列に入れていくというアルゴリズムなので、入次数が0という判定をしている部分が最重要だと考えた。,20,ソート済みの頂点から出ている辺を消していく操作なので、アルゴリズムのメインアイデアではないが、入次数を減らしていく部分なのでこれが2番目に重要だと考えた。,9,上で書いたソート済みの頂点から辺を消すための操作には、辺の情報を頂点に持たせておかないといけないので、ここが次に重要であると感じた。,,とても理解できた。,
12/16/2022 8:43:03,3,24,22,トポロジカルソートはこの入次数が0になったノードからQueに突っ込んでくことで実現できるのが重要で、その実装をしているのがこことここの内部だから。,18,Queを用いた全探索及びDPには大体言えるが、探索順序の決定をQueに依存できるのは重要である。,7,しいて言えば最初に入次数とグラフを構築するのは大事かもしれない。,,とても理解できた。,
12/21/2022 22:30:07,4,24,22,入次数が0のノードをソート済みにするというのがこのソートの本質であるため。,24,キューを使って次に見るノードを管理するのが重要だから。ただこれはソートに必要な道具にすぎないため。,19,queueからどのように取り出すのかを決める行だから。取り出し方を決めているだけなので2番よりは弱い。,,とても理解できた。,
12/28/2022 21:36:26,5,24,8,プログラム内で何度も使用されるin_degreeという配列がどのようなものなのかについて、入次数という概念を知らなくても8行目を読めば理解できるため。逆に、これがわからなければ理解が難しいと考え、もっとも重要だとした。,22,8行目でin_degreeについて理解した事が前提ではあるが、queueにどのようなものが追加されているのかを理解できるため重要だと考えた。,18,上2つとは違い、プログラミングのテクニックとして重要な部分ではあるが、queueの中身がある間実行する というpython特有の書き方なので重要だと考えた。,,まあ理解できた。,
12/16/2022 15:42:15,6,24,14,入次数 0 の頂点はトポロジカルソートにおいて先頭としてよいという、Khan のトポロジカルソートの根幹をなす部分である。,22,入次数 0 の頂点はトポロジカルソートにおいて先頭としてよいという、Khan のトポロジカルソートの根幹をなす部分である。1 番と同様に重要。,21,"トポロジカルソートの先頭にした頂点から辺が伸びている頂点について、入次数を減算するという状態の差分計算を行なっている。 1, 2 番に対して従たる部分。",,とても理解できた。,
12/15/2022 17:22:16,7,24,21,すでにソート配列の中に組み込んだ頂点から出る矢印を取り除いていくことで次の「自分を指す矢印がなくなった頂点」が現れ，次にソート配列に挿入されるべき頂点が分かるという，トポロジカルソートの基本的な操作の一つだから．,22,"自分を指す矢印がなくなった頂点から順にソート配列に入れていくことでトポロジカルソートを実現でき，この条件文がその条件を示しているから．
1番でない理由としては，1番に選んだ21行目の操作を行ったおかげで「自分を指す矢印がなくなった頂点」が順番に生まれていき，これが次にソート配列に組み込まれる頂点となるという論理の流れがあるため．",12,"トポロジカルソートはqueueのデータ構造を使うことでより簡単に実現できるということを示しているから．
3番である理由としては，特にqueueを用いなくてもstackなど別のデータ構造でも実現可能であるから．",,まあ理解できた。,
12/19/2022 12:45:22,8,24,20,キューに入ったものを１つずつ取り出してソートしていくのが、トポロジカルソートのやり方をよく表していると思ったから。,21,調べたところから繋がっている先の入次数を減らしていくというのもトポロジカルソートの重要な点だから。1番と同じくらい重要だと思う。,12,キューというデータ構造を使うというのもトポロジカルソートで重要だから。コードの記述としては平易なので3番にした。,,まあ理解できた。,
12/21/2022 3:11:57,9,24,14,入次数が0の頂点を、ソート済み配列とキューに入れる箇所であるから。トポロジカルソートでまず最初にやるべき要点を記述してある行であると考えており、一番重要だと考えている。,21,見た頂点の入次数を1減らす処理を行っているから。入次数が0の頂点を入れる次に行うべき処理の要点を記述してある行と考えており、2番目に重要と考えている。,19,"一度見た頂点をキューから取り除いているから。これは実装上の注意点であるため、1,2番目ほどは重要ではないと考えている。",,とても理解できた。,
