time,personID,problemID,1st,1st_reason,2nd,2nd_reason,3rd,3rd_reason,others,understanding,free
12/12/2022 12:33:28,1,20,12,最後にスワップが行われたところから，逆向きに走査を行うというシェーカーソートの考え方を最もよく表していると考えて選択した．,18,最後にスワップが行われたところから，逆向きに走査を行うというシェーカーソートの考え方をよく表していると考えて選択した．1番目と同等の重要さだが，便宜上2番目とした．,5,"最後に更新が行われた場所に着目するというシェーカーソートの考え方をよく表している行だと考えて選択した．1,2番目が表している考え方の方がより本質的と考えて3番目とした．",,まあ理解できた。,
12/30/2022 22:49:02,10,20,13,シェーカーソートでは、両方向からバブルソートをすることが大切だと思ったため。,14,1番方針に基づいて、後ろから比較するときは、大きい方が後ろに来るようにするのが重要だから。,3,1、2番に気をつけて、rightを一番後ろで初期化することが重要だから。,,まあ理解できた。,
1/3/2023 7:28:16,11,20,17,逆方向に走査していることがわかるから．バブルソートとの違いが大事だと考えました．,14,大小を連続する2つの要素間で比べていることがわかるから．バブルソートでも同じことをしているので2番目にしました．,12,調べる範囲を狭めていることがわかるから．ここは本質というよりは工夫に近いと思ったから3番目です．,,まあ理解できた。,
12/16/2022 22:26:32,2,20,7,シェーカーソートは左右にバブルソートをやるアルゴリズムで、幅が左右からどんどん狭まっていくのが特徴なので、右端をきちんと限定している行が最重要だと考えた。,13,シェーカーソートは左右にバブルソートをやるアルゴリズムで、幅が左右からどんどん狭まっていくのが特徴なので、左端をきちんと限定している行が最重要だと考えた。こちらの方が後に出てきているので2番目。,4,シェーカーソートの終了条件を表しており、上二つと比べると細かい部分だが、これを正確に指定しないと無限ループや微妙にソートされないなどがおこるので、3番目に重要だと感じた。,,とても理解できた。,
12/15/2022 20:38:26,3,20,25,このとき方のコアはソートアルゴリズムとしてシェーカーソートを使って解いていることだから。,7,13行目と合わせて、ほとんどバブルソートと変わらない実装でも多少効率が良くなるのはここの探索順序を変更しているおかげだから。,13,7行目と合わせて、ほとんどバブルソートと変わらない実装でも多少効率が良くなるのはここの探索順序を変更しているおかげだから。,,とても理解できた。,
12/21/2022 15:34:17,4,20,12,次にどこから見ていくかを決めるiにlastを使うというのがシェーカーソートの本質だから。,10,1番の行で使うlastを決める行だから。ただ、lastを決めるだけでこの行自体が重要な処理をしているわけではない。,8,lastの決定においても並べ替えにおいてもこの条件が重要だから。ただどんなソートでもこのような比較条件は現れるため。,,とても理解できた。,
12/28/2022 20:48:53,5,20,9,ソートの中での本質的なSwapであるため、もっとも重要であると考えた。,15,同じくSwapであるため重要だが、9のほうが先に出ているため2番めに重要だと考えた。,12,"特殊な代入演算子を利用しているため、1,2番に置くほど重要ではないがある程度の重要性はあると考えた。",,まあ理解できた。,
12/16/2022 14:58:27,6,20,4,左右それぞれにソート済みの範囲を持ち、これらが重ならない限り続けるという、シェーカーソートの特徴を表している。,12,大きい要素を右に寄せる走査が一巡して、最後に交換が起こった箇所より右はソート済みであるという事実を使うことを示している。1 番よりは細かい性質に言及している。,18,小さい要素を左に寄せる走査が一巡して、最後に交換が起こった箇所より左はソート済みであるという事実を使うことを示している。2 番と同様に重要。,,とても理解できた。,
12/15/2022 15:14:06,7,20,25,この問題の解法では，シェーカーソートと呼ばれるアルゴリズムを用いていることがこの行から分かり，アルゴリズム名を知っている人はどのように解くのかを把握することができるから．,4,"シェーカーソートでは，右から，左からの2通りの方向からのソートを行い，徐々に左右の範囲を狭めていくことでより効率的にソートを行うものであり，この行で「左右の範囲を絞りながらソートと行っている」ということが読み取れると思うから．
1番でない理由としては，この行だけでは具体的にどのようにそれぞれをソートしているのかといった，アルゴリズム全体を把握するのに不十分であるから．",9,"一回一回のソートアルゴリズムはバブルソートと同様に隣同士の要素を入れ替えていくということであるということがこの行で分かるから．(15行目も同様)
3番である理由は，この行の操作はシェーカーソート特有ではなく，バブルソートなどでも行うことであるから．",,まあ理解できた。,
12/19/2022 4:46:07,8,20,17,右から左に進むという、シェーカーソートがバブルソートと最も違う点が如実に表れている部分だから。,12,ソート済みのところを再び通らなくていいようにするという、計算量を減らすための重要な記述だから。無かったとしても成立するので2番とした。,9,順番を並び替えるための記述で、ソートには必要不可欠だから。基本的なところなので3番とした。,,とても理解できた。,
12/20/2022 19:22:39,9,20,8,合っていない部分を入れ替えるために、大きさを比較する部分であり、ソートの本質部分であるから。,12,カーソルを左から右に切り替える場面であり、なおかつカーソルの右端を左に動かすことでアルゴリズムの流れに大きく関わってくる場面であるから。実際に入れ替えを行う箇所ではないため、1番ではないと考えている。,11,スワップする位置を1ずつずらしている箇所であるから。バブルソートでも行われ、シェーカーソート特有の処理ではないため、3番目と考えている。,,まあ理解できた。,
