time,personID,problemID,1st,1st_reason,2nd,2nd_reason,3rd,3rd_reason,others,understanding,free
12/12/2022 12:25:47,1,28,22,距離が更新された頂点だけをキューに入れることにより，無駄な距離更新の確認を省くという考え方を表しているため選択した．,18,距離が更新された頂点に隣接する頂点に関しては距離の更新の確認を行うというSPFAの考え方を表している行であるため，選択した．1番の方が同じ考え方を端的に表している部分だと考え，こちらは2番目とした．,25,"負閉路が検出できる条件を表しており重要だと考えた．SPFAの中心的な考え方は1,2番目であると考えて3番目とした．",,まあ理解できた。,
12/31/2022 1:52:33,10,28,25,spfaにおいて、負の経路の検出をして、whie文を抜けることは重要であると思ったため。,21,1番の次に、すでに調べたノードは飛ばすことが重要であると思ったため。,20,1番2番の次に、ベルマンフォードと同じようにdistを更新することが重要だと思ったため。,,まあ理解できた。,
1/3/2023 8:21:00,11,28,20,最短経路を求める時の更新の仕方が表れている一行であると考えたから．,21,まだ訪れていない箇所に対して探索を進める方針が大事だから．下支えのような工夫だと感じたので2番目にしました．,25,負閉路を検出できるのは嬉しいポイントであるから．副次的な印象をうけるので3番目にしました．,,まあ理解できた。,
12/17/2022 20:19:57,2,28,22,SPFAはベルマンフォード法で最短距離が更新された頂点しか回さないことで高速化を達成しているので、queueを使っているこの行が大事だと考えた。,20,一応最短経路を求めるアルゴリズムなので、最短距離が更新できれば更新する、という操作を入れる部分も大事だと感じる。高速化ベルマンフォードの高速化の部分の方が大事だと感じたので2番目。,25,回りすぎたら負のサイクルがあるという判定も重要だと考える。上二つの方が最短距離を求める部分でより本質的だと感じたので、これは3番目。,,まあ理解できた。,
12/17/2022 23:24:28,3,28,39,このとき方においてはspfaで解けることに気付いていることが肝だから。,15,queueに更新されたノードを積んでいき更新できる限り更新するのがSPFAで重要だと思うから。,20,SPFAをDPとして見たときに、更新式はここで行われているから。,,とても理解できた。,
12/21/2022 23:11:35,4,28,22,SPFAではキューをこのように使うということが表れている行だから。,20,答えとなるdistを更新する行だから。ただ処理はcostをたすだけで単純だから。,25,NEGATIVE CYCLEを判定している部分だから。ただこの判定はSPFAの本質からは離れている。,,とても理解できた。,
12/28/2022 22:13:45,5,28,25,Dijkstra法について知っている前提で考えると、DijkstraでなくSPFAを使う最大の理由であろう負の閉路検出について書かれている25行目がもっとも大切だと考えた。,21,"dijkstra法との違いのない部分なので重要度は落ちるが、queueにappendするかどうかの判断基準の部分なので重要だと考えた。
",23,21行目を理解するにあたって、queue_flagとはどのようなフラグなのかを知るのに必要であるため23行目が3番目に大切だと考えた。,,まあ理解できた。,私の勘違いである可能性もありますが、このコードならqueueの命名はstackが適切なように思えます。
12/18/2022 0:21:41,6,28,19,最短距離を更新する条件が示されている。最短路問題を解くにあたり根幹となる操作である。,22,最短路が更新された頂点を今後の処理対象とすることが示されている。SPFA が高速に動作する原理である。処理時間改善に過ぎないので 1 番ではない。,25,"負閉路の存在条件が示されている。1, 2 番と比べると最短路問題の文脈からは外れている。",,とても理解できた。,
12/15/2022 18:33:17,7,28,39,この問題の解法では，SPFAと呼ばれるアルゴリズムを用いていることがこの行から分かり，アルゴリズム名を知っている人はどのように解くのかを把握することができるから．,6,"SPFAではqueueを用いることでより効率的に頂点の最短距離を更新していくことができるため，queueを用いるということを表す行は重要であると思ったから．
1番でない理由は，SPDAのアルゴリズム全体をこの行だけで把握できるわけではなく，アルゴリズムの一部にすぎないから．",20,"最短距離を更新できそうなら更新していくという操作を順序に行うことで最終的に全体の最短距離を求めることに繋がるから．
3番である理由は，SPFAにおいてqueueを用いていることの方が重要ではないかと考えたから．","21: すでにqueueに挿入されている頂点はこの行の条件文で除くことで，重複しないようにでき，queueを用いても探索を実現することにつながっているから．
25: 負の経路の存在を判定するのに必要な条件だから．",まあ理解できた。,
12/19/2022 18:33:40,8,28,16,キューというデータ構造を用いて、順に経路を探索していくというのはspfaのアルゴリズムで最も大事なことだから。,19,最短経路を更新していくための書き方で、重要だと思った。しかしspfa特有の書き方ではないので、2番とした。,25,閉路を検出するのも、最短経路の探索においては重要だから。経路探索そのものの方が大切だと思ったので3番とした。,,とても理解できた。,
12/21/2022 3:42:18,9,28,23,暫定的に、「まだ最短経路の更新がなされる可能性があるか」を「ある」に変えることを表す行であるから。ここで最短経路の更新可能性を更新することが、正しく最短経路の更新を行う上では重要と考えている。,17,暫定的に、「まだ最短経路の更新がなされる可能性があるか」を「ない」に変えることを表す行であるから。ここを更新することで、無駄な頂点を見ないようにすることが可能となり、速くアルゴリズムを作動させるためには重要と考えている。プログラムの速さに関する箇所であるため、1番重要というわけではないと考えている。,25,負閉路検出を行う行であるから。負閉路検出は必ずしも必要ではないため、1番や2番ではないと考えている。,,まあ理解できた。,
